image,label
VOC2007/JPEGImages/img_2533.jpg,VOC2007/Annotations/img_2533.xml
VOC2007/JPEGImages/img_15566.jpg,VOC2007/Annotations/img_15566.xml
VOC2007/JPEGImages/img_15496.jpg,VOC2007/Annotations/img_15496.xml
VOC2007/JPEGImages/img_4337.jpg,VOC2007/Annotations/img_4337.xml
VOC2007/JPEGImages/img_6149.jpg,VOC2007/Annotations/img_6149.xml
VOC2007/JPEGImages/img_15515.jpg,VOC2007/Annotations/img_15515.xml
VOC2007/JPEGImages/img_2555.jpg,VOC2007/Annotations/img_2555.xml
VOC2007/JPEGImages/img_2399.jpg,VOC2007/Annotations/img_2399.xml
VOC2007/JPEGImages/img_2476.jpg,VOC2007/Annotations/img_2476.xml
VOC2007/JPEGImages/img_2717.jpg,VOC2007/Annotations/img_2717.xml
VOC2007/JPEGImages/img_2398.jpg,VOC2007/Annotations/img_2398.xml
VOC2007/JPEGImages/img_2219.jpg,VOC2007/Annotations/img_2219.xml
VOC2007/JPEGImages/img_2393.jpg,VOC2007/Annotations/img_2393.xml
VOC2007/JPEGImages/img_7777.jpg,VOC2007/Annotations/img_7777.xml
VOC2007/JPEGImages/img_2372.jpg,VOC2007/Annotations/img_2372.xml
VOC2007/JPEGImages/img_2720.jpg,VOC2007/Annotations/img_2720.xml
VOC2007/JPEGImages/img_2659.jpg,VOC2007/Annotations/img_2659.xml
VOC2007/JPEGImages/img_2414.jpg,VOC2007/Annotations/img_2414.xml
VOC2007/JPEGImages/img_2484.jpg,VOC2007/Annotations/img_2484.xml
VOC2007/JPEGImages/img_2648.jpg,VOC2007/Annotations/img_2648.xml
VOC2007/JPEGImages/img_2709.jpg,VOC2007/Annotations/img_2709.xml
VOC2007/JPEGImages/img_2477.jpg,VOC2007/Annotations/img_2477.xml
VOC2007/JPEGImages/img_2496.jpg,VOC2007/Annotations/img_2496.xml
VOC2007/JPEGImages/img_2310.jpg,VOC2007/Annotations/img_2310.xml
VOC2007/JPEGImages/img_2259.jpg,VOC2007/Annotations/img_2259.xml
VOC2007/JPEGImages/img_2378.jpg,VOC2007/Annotations/img_2378.xml
VOC2007/JPEGImages/img_2668.jpg,VOC2007/Annotations/img_2668.xml
VOC2007/JPEGImages/img_2290.jpg,VOC2007/Annotations/img_2290.xml
VOC2007/JPEGImages/img_2491.jpg,VOC2007/Annotations/img_2491.xml
VOC2007/JPEGImages/img_2504.jpg,VOC2007/Annotations/img_2504.xml
VOC2007/JPEGImages/img_2653.jpg,VOC2007/Annotations/img_2653.xml
VOC2007/JPEGImages/img_000320.jpg,VOC2007/Annotations/img_000320.xml
VOC2007/JPEGImages/img_000321.jpg,VOC2007/Annotations/img_000321.xml
VOC2007/JPEGImages/img_000398.jpg,VOC2007/Annotations/img_000398.xml
VOC2007/JPEGImages/img_13517.jpg,VOC2007/Annotations/img_13517.xml
VOC2007/JPEGImages/img_13637.jpg,VOC2007/Annotations/img_13637.xml
VOC2007/JPEGImages/img_13640.jpg,VOC2007/Annotations/img_13640.xml
VOC2007/JPEGImages/img_1377.jpg,VOC2007/Annotations/img_1377.xml
VOC2007/JPEGImages/img_13845.jpg,VOC2007/Annotations/img_13845.xml
VOC2007/JPEGImages/img_1397.jpg,VOC2007/Annotations/img_1397.xml
VOC2007/JPEGImages/img_1408.jpg,VOC2007/Annotations/img_1408.xml
VOC2007/JPEGImages/img_1506.jpg,VOC2007/Annotations/img_1506.xml
VOC2007/JPEGImages/img_1513.jpg,VOC2007/Annotations/img_1513.xml
VOC2007/JPEGImages/img_1572.jpg,VOC2007/Annotations/img_1572.xml
VOC2007/JPEGImages/img_1592.jpg,VOC2007/Annotations/img_1592.xml
VOC2007/JPEGImages/img_1708.jpg,VOC2007/Annotations/img_1708.xml
VOC2007/JPEGImages/img_1710.jpg,VOC2007/Annotations/img_1710.xml
VOC2007/JPEGImages/img_1741.jpg,VOC2007/Annotations/img_1741.xml
VOC2007/JPEGImages/img_1750.jpg,VOC2007/Annotations/img_1750.xml
VOC2007/JPEGImages/img_1799.jpg,VOC2007/Annotations/img_1799.xml
VOC2007/JPEGImages/img_1806.jpg,VOC2007/Annotations/img_1806.xml
VOC2007/JPEGImages/img_1812.jpg,VOC2007/Annotations/img_1812.xml
VOC2007/JPEGImages/img_14185.jpg,VOC2007/Annotations/img_14185.xml
VOC2007/JPEGImages/img_17100.jpg,VOC2007/Annotations/img_17100.xml
VOC2007/JPEGImages/img_17253.jpg,VOC2007/Annotations/img_17253.xml
VOC2007/JPEGImages/img_000393.jpg,VOC2007/Annotations/img_000393.xml
VOC2007/JPEGImages/img_000400.jpg,VOC2007/Annotations/img_000400.xml
VOC2007/JPEGImages/img_1341.jpg,VOC2007/Annotations/img_1341.xml
VOC2007/JPEGImages/img_1365.jpg,VOC2007/Annotations/img_1365.xml
VOC2007/JPEGImages/img_1431.jpg,VOC2007/Annotations/img_1431.xml
VOC2007/JPEGImages/img_1475.jpg,VOC2007/Annotations/img_1475.xml
VOC2007/JPEGImages/img_1481.jpg,VOC2007/Annotations/img_1481.xml
VOC2007/JPEGImages/img_1482.jpg,VOC2007/Annotations/img_1482.xml
VOC2007/JPEGImages/img_1522.jpg,VOC2007/Annotations/img_1522.xml
VOC2007/JPEGImages/img_1535.jpg,VOC2007/Annotations/img_1535.xml
VOC2007/JPEGImages/img_1540.jpg,VOC2007/Annotations/img_1540.xml
VOC2007/JPEGImages/img_1665.jpg,VOC2007/Annotations/img_1665.xml
VOC2007/JPEGImages/img_1692.jpg,VOC2007/Annotations/img_1692.xml
VOC2007/JPEGImages/img_1713.jpg,VOC2007/Annotations/img_1713.xml
VOC2007/JPEGImages/img_1746.jpg,VOC2007/Annotations/img_1746.xml
VOC2007/JPEGImages/img_1766.jpg,VOC2007/Annotations/img_1766.xml
VOC2007/JPEGImages/img_1797.jpg,VOC2007/Annotations/img_1797.xml
VOC2007/JPEGImages/img_1814.jpg,VOC2007/Annotations/img_1814.xml
VOC2007/JPEGImages/img_14535.jpg,VOC2007/Annotations/img_14535.xml
VOC2007/JPEGImages/img_10846.jpg,VOC2007/Annotations/img_10846.xml
VOC2007/JPEGImages/img_15815.jpg,VOC2007/Annotations/img_15815.xml
VOC2007/JPEGImages/img_15844.jpg,VOC2007/Annotations/img_15844.xml
VOC2007/JPEGImages/img_000295.jpg,VOC2007/Annotations/img_000295.xml
VOC2007/JPEGImages/img_000298.jpg,VOC2007/Annotations/img_000298.xml
VOC2007/JPEGImages/img_000302.jpg,VOC2007/Annotations/img_000302.xml
VOC2007/JPEGImages/img_000303.jpg,VOC2007/Annotations/img_000303.xml
VOC2007/JPEGImages/img_000307.jpg,VOC2007/Annotations/img_000307.xml
VOC2007/JPEGImages/img_000309.jpg,VOC2007/Annotations/img_000309.xml
VOC2007/JPEGImages/img_000310.jpg,VOC2007/Annotations/img_000310.xml
VOC2007/JPEGImages/img_000313.jpg,VOC2007/Annotations/img_000313.xml
VOC2007/JPEGImages/img_000314.jpg,VOC2007/Annotations/img_000314.xml
VOC2007/JPEGImages/img_12116.jpg,VOC2007/Annotations/img_12116.xml
VOC2007/JPEGImages/img_1336.jpg,VOC2007/Annotations/img_1336.xml
VOC2007/JPEGImages/img_1460.jpg,VOC2007/Annotations/img_1460.xml
VOC2007/JPEGImages/img_1633.jpg,VOC2007/Annotations/img_1633.xml
VOC2007/JPEGImages/img_9500.jpg,VOC2007/Annotations/img_9500.xml
VOC2007/JPEGImages/img_9515.jpg,VOC2007/Annotations/img_9515.xml
VOC2007/JPEGImages/img_1401.jpg,VOC2007/Annotations/img_1401.xml
VOC2007/JPEGImages/img_1424.jpg,VOC2007/Annotations/img_1424.xml
VOC2007/JPEGImages/img_1646.jpg,VOC2007/Annotations/img_1646.xml
VOC2007/JPEGImages/img_1790.jpg,VOC2007/Annotations/img_1790.xml
VOC2007/JPEGImages/img_13322.jpg,VOC2007/Annotations/img_13322.xml
VOC2007/JPEGImages/img_1458.jpg,VOC2007/Annotations/img_1458.xml
VOC2007/JPEGImages/img_1805.jpg,VOC2007/Annotations/img_1805.xml
VOC2007/JPEGImages/img_16435.jpg,VOC2007/Annotations/img_16435.xml
VOC2007/JPEGImages/img_6018.jpg,VOC2007/Annotations/img_6018.xml
VOC2007/JPEGImages/img_6043.jpg,VOC2007/Annotations/img_6043.xml
VOC2007/JPEGImages/img_12762.jpg,VOC2007/Annotations/img_12762.xml
VOC2007/JPEGImages/img_12763.jpg,VOC2007/Annotations/img_12763.xml
VOC2007/JPEGImages/img_12770.jpg,VOC2007/Annotations/img_12770.xml
VOC2007/JPEGImages/img_13747.jpg,VOC2007/Annotations/img_13747.xml
VOC2007/JPEGImages/img_1418.jpg,VOC2007/Annotations/img_1418.xml
VOC2007/JPEGImages/img_1452.jpg,VOC2007/Annotations/img_1452.xml
VOC2007/JPEGImages/img_13062.jpg,VOC2007/Annotations/img_13062.xml
VOC2007/JPEGImages/img_1527.jpg,VOC2007/Annotations/img_1527.xml
VOC2007/JPEGImages/img_15822.jpg,VOC2007/Annotations/img_15822.xml
VOC2007/JPEGImages/img_1588.jpg,VOC2007/Annotations/img_1588.xml
VOC2007/JPEGImages/img_18763.jpg,VOC2007/Annotations/img_18763.xml
VOC2007/JPEGImages/img_18777.jpg,VOC2007/Annotations/img_18777.xml
VOC2007/JPEGImages/img_17151.jpg,VOC2007/Annotations/img_17151.xml
VOC2007/JPEGImages/img_1642.jpg,VOC2007/Annotations/img_1642.xml
VOC2007/JPEGImages/img_1476.jpg,VOC2007/Annotations/img_1476.xml
VOC2007/JPEGImages/img_1562.jpg,VOC2007/Annotations/img_1562.xml
VOC2007/JPEGImages/img_1586.jpg,VOC2007/Annotations/img_1586.xml
VOC2007/JPEGImages/img_000739.jpg,VOC2007/Annotations/img_000739.xml
VOC2007/JPEGImages/img_000908.jpg,VOC2007/Annotations/img_000908.xml
VOC2007/JPEGImages/img_17891.jpg,VOC2007/Annotations/img_17891.xml
VOC2007/JPEGImages/img_17914.jpg,VOC2007/Annotations/img_17914.xml
VOC2007/JPEGImages/img_17918.jpg,VOC2007/Annotations/img_17918.xml
VOC2007/JPEGImages/img_17923.jpg,VOC2007/Annotations/img_17923.xml
VOC2007/JPEGImages/img_17925.jpg,VOC2007/Annotations/img_17925.xml
VOC2007/JPEGImages/img_17926.jpg,VOC2007/Annotations/img_17926.xml
VOC2007/JPEGImages/img_17928.jpg,VOC2007/Annotations/img_17928.xml
VOC2007/JPEGImages/img_17934.jpg,VOC2007/Annotations/img_17934.xml
VOC2007/JPEGImages/img_17940.jpg,VOC2007/Annotations/img_17940.xml
VOC2007/JPEGImages/img_17943.jpg,VOC2007/Annotations/img_17943.xml
VOC2007/JPEGImages/img_17944.jpg,VOC2007/Annotations/img_17944.xml
VOC2007/JPEGImages/img_17945.jpg,VOC2007/Annotations/img_17945.xml
VOC2007/JPEGImages/img_17946.jpg,VOC2007/Annotations/img_17946.xml
VOC2007/JPEGImages/img_17952.jpg,VOC2007/Annotations/img_17952.xml
VOC2007/JPEGImages/img_17955.jpg,VOC2007/Annotations/img_17955.xml
VOC2007/JPEGImages/img_17960.jpg,VOC2007/Annotations/img_17960.xml
VOC2007/JPEGImages/img_17977.jpg,VOC2007/Annotations/img_17977.xml
VOC2007/JPEGImages/img_17978.jpg,VOC2007/Annotations/img_17978.xml
VOC2007/JPEGImages/img_17979.jpg,VOC2007/Annotations/img_17979.xml
VOC2007/JPEGImages/img_17984.jpg,VOC2007/Annotations/img_17984.xml
VOC2007/JPEGImages/img_17985.jpg,VOC2007/Annotations/img_17985.xml
VOC2007/JPEGImages/img_17996.jpg,VOC2007/Annotations/img_17996.xml
VOC2007/JPEGImages/img_17999.jpg,VOC2007/Annotations/img_17999.xml
VOC2007/JPEGImages/img_18005.jpg,VOC2007/Annotations/img_18005.xml
VOC2007/JPEGImages/img_18022.jpg,VOC2007/Annotations/img_18022.xml
VOC2007/JPEGImages/img_18036.jpg,VOC2007/Annotations/img_18036.xml
VOC2007/JPEGImages/img_18040.jpg,VOC2007/Annotations/img_18040.xml
VOC2007/JPEGImages/img_18046.jpg,VOC2007/Annotations/img_18046.xml
VOC2007/JPEGImages/img_18047.jpg,VOC2007/Annotations/img_18047.xml
VOC2007/JPEGImages/img_18092.jpg,VOC2007/Annotations/img_18092.xml
VOC2007/JPEGImages/img_18093.jpg,VOC2007/Annotations/img_18093.xml
VOC2007/JPEGImages/img_18113.jpg,VOC2007/Annotations/img_18113.xml
VOC2007/JPEGImages/img_18115.jpg,VOC2007/Annotations/img_18115.xml
VOC2007/JPEGImages/img_18117.jpg,VOC2007/Annotations/img_18117.xml
VOC2007/JPEGImages/img_18121.jpg,VOC2007/Annotations/img_18121.xml
VOC2007/JPEGImages/img_18127.jpg,VOC2007/Annotations/img_18127.xml
VOC2007/JPEGImages/img_18129.jpg,VOC2007/Annotations/img_18129.xml
VOC2007/JPEGImages/img_18147.jpg,VOC2007/Annotations/img_18147.xml
VOC2007/JPEGImages/img_18149.jpg,VOC2007/Annotations/img_18149.xml
VOC2007/JPEGImages/img_18154.jpg,VOC2007/Annotations/img_18154.xml
VOC2007/JPEGImages/img_18162.jpg,VOC2007/Annotations/img_18162.xml
VOC2007/JPEGImages/img_18163.jpg,VOC2007/Annotations/img_18163.xml
VOC2007/JPEGImages/img_18164.jpg,VOC2007/Annotations/img_18164.xml
VOC2007/JPEGImages/img_18173.jpg,VOC2007/Annotations/img_18173.xml
VOC2007/JPEGImages/img_18174.jpg,VOC2007/Annotations/img_18174.xml
VOC2007/JPEGImages/img_18179.jpg,VOC2007/Annotations/img_18179.xml
VOC2007/JPEGImages/img_18181.jpg,VOC2007/Annotations/img_18181.xml
VOC2007/JPEGImages/img_18182.jpg,VOC2007/Annotations/img_18182.xml
VOC2007/JPEGImages/img_18183.jpg,VOC2007/Annotations/img_18183.xml
VOC2007/JPEGImages/img_18191.jpg,VOC2007/Annotations/img_18191.xml
VOC2007/JPEGImages/img_18213.jpg,VOC2007/Annotations/img_18213.xml
VOC2007/JPEGImages/img_18214.jpg,VOC2007/Annotations/img_18214.xml
VOC2007/JPEGImages/img_18215.jpg,VOC2007/Annotations/img_18215.xml
VOC2007/JPEGImages/img_18227.jpg,VOC2007/Annotations/img_18227.xml
VOC2007/JPEGImages/img_18228.jpg,VOC2007/Annotations/img_18228.xml
VOC2007/JPEGImages/img_18231.jpg,VOC2007/Annotations/img_18231.xml
VOC2007/JPEGImages/img_17309.jpg,VOC2007/Annotations/img_17309.xml
VOC2007/JPEGImages/img_7217.jpg,VOC2007/Annotations/img_7217.xml
VOC2007/JPEGImages/img_7364.jpg,VOC2007/Annotations/img_7364.xml
VOC2007/JPEGImages/img_7388.jpg,VOC2007/Annotations/img_7388.xml
VOC2007/JPEGImages/img_2076.jpg,VOC2007/Annotations/img_2076.xml
VOC2007/JPEGImages/img_11252.jpg,VOC2007/Annotations/img_11252.xml
VOC2007/JPEGImages/img_11410.jpg,VOC2007/Annotations/img_11410.xml
VOC2007/JPEGImages/img_17890.jpg,VOC2007/Annotations/img_17890.xml
VOC2007/JPEGImages/img_17893.jpg,VOC2007/Annotations/img_17893.xml
VOC2007/JPEGImages/img_17903.jpg,VOC2007/Annotations/img_17903.xml
VOC2007/JPEGImages/img_17906.jpg,VOC2007/Annotations/img_17906.xml
VOC2007/JPEGImages/img_17916.jpg,VOC2007/Annotations/img_17916.xml
VOC2007/JPEGImages/img_17917.jpg,VOC2007/Annotations/img_17917.xml
VOC2007/JPEGImages/img_17921.jpg,VOC2007/Annotations/img_17921.xml
VOC2007/JPEGImages/img_17922.jpg,VOC2007/Annotations/img_17922.xml
VOC2007/JPEGImages/img_17924.jpg,VOC2007/Annotations/img_17924.xml
VOC2007/JPEGImages/img_17938.jpg,VOC2007/Annotations/img_17938.xml
VOC2007/JPEGImages/img_17986.jpg,VOC2007/Annotations/img_17986.xml
VOC2007/JPEGImages/img_18034.jpg,VOC2007/Annotations/img_18034.xml
VOC2007/JPEGImages/img_18088.jpg,VOC2007/Annotations/img_18088.xml
VOC2007/JPEGImages/img_18185.jpg,VOC2007/Annotations/img_18185.xml
VOC2007/JPEGImages/img_18186.jpg,VOC2007/Annotations/img_18186.xml
VOC2007/JPEGImages/img_18187.jpg,VOC2007/Annotations/img_18187.xml
VOC2007/JPEGImages/img_18189.jpg,VOC2007/Annotations/img_18189.xml
VOC2007/JPEGImages/img_18194.jpg,VOC2007/Annotations/img_18194.xml
VOC2007/JPEGImages/img_18212.jpg,VOC2007/Annotations/img_18212.xml
VOC2007/JPEGImages/img_18224.jpg,VOC2007/Annotations/img_18224.xml
VOC2007/JPEGImages/img_18102.jpg,VOC2007/Annotations/img_18102.xml
VOC2007/JPEGImages/img_18104.jpg,VOC2007/Annotations/img_18104.xml
VOC2007/JPEGImages/img_6951.jpg,VOC2007/Annotations/img_6951.xml
VOC2007/JPEGImages/img_17507.jpg,VOC2007/Annotations/img_17507.xml
VOC2007/JPEGImages/img_17605.jpg,VOC2007/Annotations/img_17605.xml
VOC2007/JPEGImages/img_17779.jpg,VOC2007/Annotations/img_17779.xml
VOC2007/JPEGImages/img_17896.jpg,VOC2007/Annotations/img_17896.xml
VOC2007/JPEGImages/img_17905.jpg,VOC2007/Annotations/img_17905.xml
VOC2007/JPEGImages/img_17909.jpg,VOC2007/Annotations/img_17909.xml
VOC2007/JPEGImages/img_17967.jpg,VOC2007/Annotations/img_17967.xml
VOC2007/JPEGImages/img_17971.jpg,VOC2007/Annotations/img_17971.xml
VOC2007/JPEGImages/img_17973.jpg,VOC2007/Annotations/img_17973.xml
VOC2007/JPEGImages/img_17975.jpg,VOC2007/Annotations/img_17975.xml
VOC2007/JPEGImages/img_17976.jpg,VOC2007/Annotations/img_17976.xml
VOC2007/JPEGImages/img_18019.jpg,VOC2007/Annotations/img_18019.xml
VOC2007/JPEGImages/img_18027.jpg,VOC2007/Annotations/img_18027.xml
VOC2007/JPEGImages/img_18030.jpg,VOC2007/Annotations/img_18030.xml
VOC2007/JPEGImages/img_18048.jpg,VOC2007/Annotations/img_18048.xml
VOC2007/JPEGImages/img_18050.jpg,VOC2007/Annotations/img_18050.xml
VOC2007/JPEGImages/img_18139.jpg,VOC2007/Annotations/img_18139.xml
VOC2007/JPEGImages/img_18140.jpg,VOC2007/Annotations/img_18140.xml
VOC2007/JPEGImages/img_18142.jpg,VOC2007/Annotations/img_18142.xml
VOC2007/JPEGImages/img_18143.jpg,VOC2007/Annotations/img_18143.xml
VOC2007/JPEGImages/img_18144.jpg,VOC2007/Annotations/img_18144.xml
VOC2007/JPEGImages/img_18145.jpg,VOC2007/Annotations/img_18145.xml
VOC2007/JPEGImages/img_18148.jpg,VOC2007/Annotations/img_18148.xml
VOC2007/JPEGImages/img_18150.jpg,VOC2007/Annotations/img_18150.xml
VOC2007/JPEGImages/img_18226.jpg,VOC2007/Annotations/img_18226.xml
VOC2007/JPEGImages/img_18233.jpg,VOC2007/Annotations/img_18233.xml
VOC2007/JPEGImages/img_17968.jpg,VOC2007/Annotations/img_17968.xml
VOC2007/JPEGImages/img_18017.jpg,VOC2007/Annotations/img_18017.xml
VOC2007/JPEGImages/img_18032.jpg,VOC2007/Annotations/img_18032.xml
VOC2007/JPEGImages/img_18086.jpg,VOC2007/Annotations/img_18086.xml
VOC2007/JPEGImages/img_18090.jpg,VOC2007/Annotations/img_18090.xml
VOC2007/JPEGImages/img_17077.jpg,VOC2007/Annotations/img_17077.xml
VOC2007/JPEGImages/img_17115.jpg,VOC2007/Annotations/img_17115.xml
VOC2007/JPEGImages/img_18151.jpg,VOC2007/Annotations/img_18151.xml
VOC2007/JPEGImages/img_17904.jpg,VOC2007/Annotations/img_17904.xml
VOC2007/JPEGImages/img_17935.jpg,VOC2007/Annotations/img_17935.xml
VOC2007/JPEGImages/img_17987.jpg,VOC2007/Annotations/img_17987.xml
VOC2007/JPEGImages/img_18008.jpg,VOC2007/Annotations/img_18008.xml
VOC2007/JPEGImages/img_18009.jpg,VOC2007/Annotations/img_18009.xml
VOC2007/JPEGImages/img_18136.jpg,VOC2007/Annotations/img_18136.xml
VOC2007/JPEGImages/img_18196.jpg,VOC2007/Annotations/img_18196.xml
VOC2007/JPEGImages/img_18197.jpg,VOC2007/Annotations/img_18197.xml
VOC2007/JPEGImages/img_18225.jpg,VOC2007/Annotations/img_18225.xml
VOC2007/JPEGImages/img_17988.jpg,VOC2007/Annotations/img_17988.xml
VOC2007/JPEGImages/img_17819.jpg,VOC2007/Annotations/img_17819.xml
VOC2007/JPEGImages/img_18004.jpg,VOC2007/Annotations/img_18004.xml
VOC2007/JPEGImages/img_18011.jpg,VOC2007/Annotations/img_18011.xml
VOC2007/JPEGImages/img_18013.jpg,VOC2007/Annotations/img_18013.xml
VOC2007/JPEGImages/img_18094.jpg,VOC2007/Annotations/img_18094.xml
VOC2007/JPEGImages/img_18103.jpg,VOC2007/Annotations/img_18103.xml
VOC2007/JPEGImages/img_18105.jpg,VOC2007/Annotations/img_18105.xml
VOC2007/JPEGImages/img_18221.jpg,VOC2007/Annotations/img_18221.xml
VOC2007/JPEGImages/img_18234.jpg,VOC2007/Annotations/img_18234.xml
VOC2007/JPEGImages/img_12851.jpg,VOC2007/Annotations/img_12851.xml
VOC2007/JPEGImages/img_13101.jpg,VOC2007/Annotations/img_13101.xml
VOC2007/JPEGImages/img_13112.jpg,VOC2007/Annotations/img_13112.xml
VOC2007/JPEGImages/img_13113.jpg,VOC2007/Annotations/img_13113.xml
VOC2007/JPEGImages/img_13272.jpg,VOC2007/Annotations/img_13272.xml
VOC2007/JPEGImages/img_13304.jpg,VOC2007/Annotations/img_13304.xml
VOC2007/JPEGImages/img_13521.jpg,VOC2007/Annotations/img_13521.xml
VOC2007/JPEGImages/img_17892.jpg,VOC2007/Annotations/img_17892.xml
VOC2007/JPEGImages/img_17994.jpg,VOC2007/Annotations/img_17994.xml
VOC2007/JPEGImages/img_8205.jpg,VOC2007/Annotations/img_8205.xml
VOC2007/JPEGImages/img_8419.jpg,VOC2007/Annotations/img_8419.xml
VOC2007/JPEGImages/img_18028.jpg,VOC2007/Annotations/img_18028.xml
VOC2007/JPEGImages/img_18031.jpg,VOC2007/Annotations/img_18031.xml
VOC2007/JPEGImages/img_7222.jpg,VOC2007/Annotations/img_7222.xml
VOC2007/JPEGImages/img_18209.jpg,VOC2007/Annotations/img_18209.xml
VOC2007/JPEGImages/img_18089.jpg,VOC2007/Annotations/img_18089.xml
VOC2007/JPEGImages/img_740.jpg,VOC2007/Annotations/img_740.xml
VOC2007/JPEGImages/img_13405.jpg,VOC2007/Annotations/img_13405.xml
VOC2007/JPEGImages/img_17974.jpg,VOC2007/Annotations/img_17974.xml
VOC2007/JPEGImages/img_2074.jpg,VOC2007/Annotations/img_2074.xml
VOC2007/JPEGImages/img_13115.jpg,VOC2007/Annotations/img_13115.xml
VOC2007/JPEGImages/img_748.jpg,VOC2007/Annotations/img_748.xml
VOC2007/JPEGImages/img_16573.jpg,VOC2007/Annotations/img_16573.xml
VOC2007/JPEGImages/img_512.jpg,VOC2007/Annotations/img_512.xml
VOC2007/JPEGImages/img_000499.jpg,VOC2007/Annotations/img_000499.xml
VOC2007/JPEGImages/img_16473.jpg,VOC2007/Annotations/img_16473.xml
VOC2007/JPEGImages/img_2471.jpg,VOC2007/Annotations/img_2471.xml
VOC2007/JPEGImages/img_2710.jpg,VOC2007/Annotations/img_2710.xml
VOC2007/JPEGImages/img_2682.jpg,VOC2007/Annotations/img_2682.xml
VOC2007/JPEGImages/img_106.jpg,VOC2007/Annotations/img_106.xml
VOC2007/JPEGImages/img_111.jpg,VOC2007/Annotations/img_111.xml
VOC2007/JPEGImages/img_112.jpg,VOC2007/Annotations/img_112.xml
VOC2007/JPEGImages/img_113.jpg,VOC2007/Annotations/img_113.xml
VOC2007/JPEGImages/img_115.jpg,VOC2007/Annotations/img_115.xml
VOC2007/JPEGImages/img_119.jpg,VOC2007/Annotations/img_119.xml
VOC2007/JPEGImages/img_121.jpg,VOC2007/Annotations/img_121.xml
VOC2007/JPEGImages/img_123.jpg,VOC2007/Annotations/img_123.xml
VOC2007/JPEGImages/img_128.jpg,VOC2007/Annotations/img_128.xml
VOC2007/JPEGImages/img_13.jpg,VOC2007/Annotations/img_13.xml
VOC2007/JPEGImages/img_131.jpg,VOC2007/Annotations/img_131.xml
VOC2007/JPEGImages/img_132.jpg,VOC2007/Annotations/img_132.xml
VOC2007/JPEGImages/img_138.jpg,VOC2007/Annotations/img_138.xml
VOC2007/JPEGImages/img_139.jpg,VOC2007/Annotations/img_139.xml
VOC2007/JPEGImages/img_140.jpg,VOC2007/Annotations/img_140.xml
VOC2007/JPEGImages/img_143.jpg,VOC2007/Annotations/img_143.xml
VOC2007/JPEGImages/img_145.jpg,VOC2007/Annotations/img_145.xml
VOC2007/JPEGImages/img_150.jpg,VOC2007/Annotations/img_150.xml
VOC2007/JPEGImages/img_152.jpg,VOC2007/Annotations/img_152.xml
VOC2007/JPEGImages/img_167.jpg,VOC2007/Annotations/img_167.xml
VOC2007/JPEGImages/img_17.jpg,VOC2007/Annotations/img_17.xml
VOC2007/JPEGImages/img_173.jpg,VOC2007/Annotations/img_173.xml
VOC2007/JPEGImages/img_175.jpg,VOC2007/Annotations/img_175.xml
VOC2007/JPEGImages/img_19.jpg,VOC2007/Annotations/img_19.xml
VOC2007/JPEGImages/img_196.jpg,VOC2007/Annotations/img_196.xml
VOC2007/JPEGImages/img_197.jpg,VOC2007/Annotations/img_197.xml
VOC2007/JPEGImages/img_2.jpg,VOC2007/Annotations/img_2.xml
VOC2007/JPEGImages/img_205.jpg,VOC2007/Annotations/img_205.xml
VOC2007/JPEGImages/img_209.jpg,VOC2007/Annotations/img_209.xml
VOC2007/JPEGImages/img_225.jpg,VOC2007/Annotations/img_225.xml
VOC2007/JPEGImages/img_228.jpg,VOC2007/Annotations/img_228.xml
VOC2007/JPEGImages/img_23.jpg,VOC2007/Annotations/img_23.xml
VOC2007/JPEGImages/img_232.jpg,VOC2007/Annotations/img_232.xml
VOC2007/JPEGImages/img_234.jpg,VOC2007/Annotations/img_234.xml
VOC2007/JPEGImages/img_247.jpg,VOC2007/Annotations/img_247.xml
VOC2007/JPEGImages/img_248.jpg,VOC2007/Annotations/img_248.xml
VOC2007/JPEGImages/img_253.jpg,VOC2007/Annotations/img_253.xml
VOC2007/JPEGImages/img_262.jpg,VOC2007/Annotations/img_262.xml
VOC2007/JPEGImages/img_273.jpg,VOC2007/Annotations/img_273.xml
VOC2007/JPEGImages/img_275.jpg,VOC2007/Annotations/img_275.xml
VOC2007/JPEGImages/img_292.jpg,VOC2007/Annotations/img_292.xml
VOC2007/JPEGImages/img_297.jpg,VOC2007/Annotations/img_297.xml
VOC2007/JPEGImages/img_299.jpg,VOC2007/Annotations/img_299.xml
VOC2007/JPEGImages/img_300.jpg,VOC2007/Annotations/img_300.xml
VOC2007/JPEGImages/img_305.jpg,VOC2007/Annotations/img_305.xml
VOC2007/JPEGImages/img_310.jpg,VOC2007/Annotations/img_310.xml
VOC2007/JPEGImages/img_312.jpg,VOC2007/Annotations/img_312.xml
VOC2007/JPEGImages/img_315.jpg,VOC2007/Annotations/img_315.xml
VOC2007/JPEGImages/img_319.jpg,VOC2007/Annotations/img_319.xml
VOC2007/JPEGImages/img_320.jpg,VOC2007/Annotations/img_320.xml
VOC2007/JPEGImages/img_321.jpg,VOC2007/Annotations/img_321.xml
VOC2007/JPEGImages/img_324.jpg,VOC2007/Annotations/img_324.xml
VOC2007/JPEGImages/img_328.jpg,VOC2007/Annotations/img_328.xml
VOC2007/JPEGImages/img_35.jpg,VOC2007/Annotations/img_35.xml
VOC2007/JPEGImages/img_37.jpg,VOC2007/Annotations/img_37.xml
